621,14,2,
1,0.225870895242852,0.00626542623884564,0.5,0.0769230769230769,0.375,0.00173430454387791,0,0,0,1,0,0.14,0,0,
1,0.0448245723560994,0.0317068539965825,0.5,0.692307692307692,0.375,0.000277488727020465,0,0,0,0,0.5,0.06,5e-005,0,
0,0.313272568360594,0.0051262578317828,0,0,0,0.000138744363510232,0,1,0.0149253731343284,1,0.5,0.1,1e-005,0,
1,0.431889124734674,0.000949307005885703,0.5,0.923076923076923,0.5,0.000346860908775581,0,0,0,0,0.5,0.174,0,0,
1,0.392183793232613,0.000189861401177141,0,0.384615384615385,0.375,0.00589663544918488,1,0,0,0,0.5,0,0,0,
1,0.292421026345361,0.00174672489082969,0,0.615384615384615,0.375,0.18210197710718,1,1,0.0895522388059701,1,0.5,0.104,0.00347,0,
1,0.495317767511549,0.000189861401177141,0.5,0.461538461538462,0.375,0.00173430454387791,1,0,0,0,0,0.144,0,0,
0,0.198776376576352,0.0127207138788684,0.5,0,0,0,0,1,0.0149253731343284,0,0.5,0.08,0.00126,0,
1,0.022349856411537,0.00110119612682742,0.5,0.230769230769231,0.375,0.00201179327089837,0,0,0,0,0.5,0.14,0.00364,0,
0,0.242477213135223,0.0252515663565597,0,0.538461538461538,0.375,6.93721817551162e-005,0,1,0.0149253731343284,0,0.5,1,2e-005,0,
0,0.338244474965664,0.00110119612682742,0.5,0.461538461538462,0.875,0.00867152271938952,0,1,0.0149253731343284,1,0.5,0.136,0.00108,0,
1,0.537020851542015,0.00854376305297133,0.5,0.153846153846154,0.5,0.00520291363163371,1,0,0,0,0.5,0.28,0,0,
1,0.324759645398926,0.0317068539965825,0.5,0.923076923076923,0.375,0.0808185917447104,0,0,0,0,0.5,0.05,0,0,
1,0.442252465975777,0.00284792101765711,0.5,0.230769230769231,0.375,0.00104058272632674,0,0,0,1,0.5,0.1155,0,0,
1,0.252965413909352,0,0.5,0.538461538461538,0.375,0,0,0,0,0,1,0.092,0,0,
1,0.409039830191035,0.000949307005885703,0.5,0.384615384615385,0.375,0.0121401318071453,0,1,0.0298507462686567,1,0.5,0.36,0,0,
1,0.0273442377325509,0.12018226694513,0,0.230769230769231,0.375,0.0287894554283732,0,1,0.0149253731343284,1,0.5,0.14,0.0008,0,
