69,14,2,
1,0.379822699463104,0.010290487943801,0,0.461538461538462,0.375,0.00867152271938952,0,0,0,1,0,0.04,0,0,
1,0.425646148083406,0.00664514904119992,0.5,0.615384615384615,0.5,0.00173430454387791,1,0,0,1,0.5,0.0815,0,0,
1,0.355974528655263,0.00550598063413708,0.5,0.0769230769230769,0.375,0.00867152271938952,0,0,0,0,0.5,0,0.00286,0,
1,0.3423648395555,0.0123409910765141,0,0.769230769230769,0.875,0.352757544224766,0,1,0.0298507462686567,1,0.5,0.1845,1e-005,0,
1,0.449619178424273,0.688247579267135,0.5,0.615384615384615,0.375,0.00589663544918488,0,0,0,0,0.5,0.16,0.03552,0,
1,0.256086902234986,0.0200873362445415,0.5,0.769230769230769,0.375,0.0260145681581686,1,1,0.0149253731343284,0,0.5,0.08,0,0,
1,0.318516668747659,0.0123409910765141,0.5,0.538461538461538,0.875,0.0158862296219216,0,1,0.0149253731343284,1,0.5,0.208,0.00021,0,
0,0.483955550006243,0.0632238465919878,0.5,0.384615384615385,0.375,0.00173430454387791,0,0,0,0,0.5,0,0.0039,0,
0,0.229991259832688,0.000379722802354281,0.5,0.0769230769230769,0.375,0.0287894554283732,0,0,0,0,0.5,0.04,0.00042,0,
1,0.417280559370708,0.0127207138788684,0,0.923076923076923,0.375,0.00589663544918488,0,0,0,0,0.5,0.09,0,0,
1,0.024847047072044,0.00436681222707424,0.5,0.153846153846154,0.375,0.000346860908775581,1,0,0,1,0.5,0.05,0.00068,0,
1,0.40167311774254,0.00132902980823998,0.5,0.230769230769231,0.375,0.000346860908775581,0,0,0,1,0.5,0.116,0,0,
0,0.309152203770758,0.00474653502942852,0.5,0,0,0,1,0,0,0,0.5,0.04,0,0,
1,0.37670121113747,0.000189861401177141,0.5,0.0769230769230769,0.875,0.00589663544918488,0,0,0,1,0,0.126,0,0,
0,0.663878137095767,0.00626542623884564,0.5,0,0,0,0,0,0,1,0,0.031,0.00027,0,
0,0.456861031339743,0.0178849439908867,0.5,0,0,0,0,0,0,0,0.5,0.08,0,0,
0,0.324759645398926,7.59445604708563e-005,0.5,0.307692307692308,0.25,0,0,0,0,1,0.5,0.138,1e-005,0,
