69,14,2,
1,0.611936571357223,0.00869565217391304,0.5,0,0,0.00201179327089837,0,0,0,0,0.5,0.1,3e-005,0,
1,0.550505681108753,0.00041769508258971,0,0.0769230769230769,0.375,0.00104058272632674,1,0,0,0,0,0,0,0,
1,0.487077038331877,0.000949307005885703,0,0.153846153846154,0.875,0.000693721817551162,0,0,0,1,0,0.1,0,0,
1,0.00224747159445624,0.00170875261059427,0.5,0.384615384615385,0.375,6.93721817551162e-005,1,0,0,1,0.5,0.12,0,0,
1,0.282057685104258,0.00436681222707424,0.5,0.153846153846154,0.375,0.0287894554283732,0,0,0,0,0.5,0,0,0,
0,0.24872018978649,0.00474653502942852,0.5,0.538461538461538,0.375,0,0,0,0,0,0.5,0,0,0,
1,0.448495442627045,0.00964495917979875,0.5,0,0,0,0,0,0,0,0.5,0,0.01,0,
1,0.370458234486203,0.00774634516802734,0,1,0.875,0.000277488727020465,0,0,0,0,0.5,0.064,1e-005,0,
1,0.36221750530653,0.00132902980823998,0.5,0.615384615384615,0.375,0.00242802636142907,1,1,0.0447761194029851,1,0.5,0.1645,0,0,
1,0.320514421276064,0.48737421682172,0.5,0.923076923076923,0.375,0.000346860908775581,0,0,0,0,0.5,0,2e-005,0,
1,0.024847047072044,0.0370229732295424,0.5,0.538461538461538,0.375,0.00173430454387791,1,0,0,0,0.5,0.07,0,0,
0,0.261206143089025,0.000189861401177141,0,0,0,0,0,0,0,0,0.5,0,0,0,
0,0.284180297165689,0.00474653502942852,0.5,0.769230769230769,0.375,0.00173430454387791,0,0,0,1,0.5,0.06,0.00809,0,
1,0.400674241478337,0.000531611923295994,0,0,0,0,0,1,0.0298507462686567,0,0.5,0.08,1e-005,0,
0,0.464102884255213,0.000949307005885703,0.5,0.153846153846154,0.875,0.00145681581685744,0,0,0,0,0.5,0.13,0.00246,0,
1,0.40167311774254,0.00132902980823998,0.5,0.230769230769231,0.375,0.000346860908775581,0,0,0,1,0.5,0.116,0,0,
0,0.483955550006243,0.0632238465919878,0.5,0.384615384615385,0.375,0.00173430454387791,0,0,0,0,0.5,0,0.0039,0,
1,0.279935073042827,0.000569584203531422,0,0.384615384615385,0.375,0.00374609781477627,0,0,0,1,0.5,0.06,0.00067,0,
