84,18,4,
0.434782608695652,0.230769230769231,0.527777777777778,0.262008733624454,0.208791208791209,0.113207547169811,0.176470588235294,0.628571428571429,0.0833333333333333,0.314285714285714,0.142105263157895,0.127098321342926,0.106918238993711,0.0657894736842105,0.181818181818182,0.170731707317073,0.833333333333333,0.9,0,
0.434782608695652,0.538461538461538,0.625,0.248908296943231,0.197802197802198,0.188679245283019,0.281045751633987,0.485714285714286,0.166666666666667,0.557142857142857,0.257894736842105,0.203836930455636,0.433962264150943,0.223684210526316,0.0909090909090909,0.219512195121951,0.266666666666667,0.5,0,
0.478260869565217,0.384615384615385,0.5,0.165938864628821,0.10989010989011,0.150943396226415,0.254901960784314,0.514285714285714,0.166666666666667,0.442857142857143,0.226315789473684,0.185851318944844,0.314465408805031,0.157894736842105,0.0909090909090909,0.560975609756098,0.366666666666667,0.633333333333333,0,
0.282608695652174,0.384615384615385,0.388888888888889,0.200873362445415,0.186813186813187,0.132075471698113,0.169934640522876,0.628571428571429,0.0833333333333333,0.357142857142857,0.163157894736842,0.121103117505995,0.408805031446541,0.131578947368421,0.272727272727273,0,0.533333333333333,0.666666666666667,0,
0.347826086956522,0.538461538461538,0.555555555555556,0.117903930131004,0.0769230769230769,0.169811320754717,0.313725490196078,0.485714285714286,0.25,0.642857142857143,0.236842105263158,0.221822541966427,0.408805031446541,0.236842105263158,0.0454545454545455,0.170731707317073,0.2,0.4,0,
0.456521739130435,0.384615384615385,0.583333333333333,0.139737991266376,0.0769230769230769,0.150943396226415,0.281045751633987,0.485714285714286,0.166666666666667,0.442857142857143,0.242105263157895,0.209832134292566,0.327044025157233,0.197368421052632,0.0454545454545455,0.146341463414634,0.333333333333333,0.533333333333333,0,
0.195652173913043,0.384615384615385,0.416666666666667,0.637554585152838,0.637362637362637,1,0.176470588235294,0.628571428571429,0.0833333333333333,0.385714285714286,0.531578947368421,0.12589928057554,0.39622641509434,0.526315789473684,0.181818181818182,0.219512195121951,0.466666666666667,0.6,0,
0.369565217391304,0.346153846153846,0.319444444444444,0.174672489082969,0.131868131868132,0.0943396226415094,0.124183006535948,0.685714285714286,0.0833333333333333,0.342857142857143,0.126315789473684,0.0899280575539568,0.333333333333333,0.0789473684210526,0.681818181818182,0.0731707317073171,0.7,0.766666666666667,0,
0.347826086956522,0.346153846153846,0.680555555555556,0.187772925764192,0.153846153846154,0.169811320754717,0.254901960784314,0.514285714285714,0.166666666666667,0.385714285714286,0.210526315789474,0.184652278177458,0.339622641509434,0.171052631578947,0.5,0.560975609756098,0.366666666666667,0.6,0,
0.478260869565217,0.538461538461538,0.666666666666667,0.253275109170306,0.186813186813187,0.169811320754717,0.30718954248366,0.485714285714286,0.25,0.557142857142857,0.242105263157895,0.224220623501199,0.477987421383648,0.157894736842105,0.545454545454545,0.317073170731707,0.433333333333333,0.566666666666667,0,
